Ticker,Company,Currency,Exchange,industry,Env_Grade,Env_Level,Soc_Grade,Soc_Level,Gov_Grade,Gov_Level,Env_Score,Soc_Score,Gov_Score,Total_Score,Total_Grade,Total_Level,ESG_Impact_Score,ESG_Risk_Level,Env_Score_Norm,Soc_Score_Norm,Gov_Score_Norm,Total_Score_Norm,Industry_Avg_Score,ESG_Score_Deviation,twitter_esg_sentiment,Sentiment Score,dominant_topic,topic_esg_impact,Date,avg_deforestation,avg_air_pollution,avg_water_quality_B3,avg_water_quality_B4,avg_water_quality_B5,environmental_deviation_score,avg_deforestation_normalized,avg_air_pollution_normalized,avg_water_quality_B3_normalized,avg_water_quality_B4_normalized,avg_water_quality_B5_normalized
aese,Allied Esports Entertainment Inc,USD,NASDAQ NMS - GLOBAL MARKET,Hotels Restaurants and Leisure,B,Medium,B,Medium,B,Medium,200.0,200.0,200.0,600.0,B,Medium,200.0,High Risk,0.0,0.0788954635108481,0.3125,0.0,918.8636363636364,-318.8636363636364,,,,,2019-01-09,,-2.4116277838692253e-05,,,,,,0.0,,,
aese,Allied Esports Entertainment Inc,USD,NASDAQ NMS - GLOBAL MARKET,Hotels Restaurants and Leisure,B,Medium,B,Medium,B,Medium,200.0,200.0,200.0,600.0,B,Medium,200.0,High Risk,0.0,0.0788954635108481,0.3125,0.0,918.8636363636364,-318.8636363636364,,,,,2022-03-06,22.42469594884984,,,,,,0.0,,,,
aeye,AudioEye Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,B,Medium,BB,Medium,BB,Medium,235.0,301.0,308.0,844.0,BB,Medium,281.3333333333333,High Risk,0.0674373795761079,0.2781065088757397,0.5825,0.2606837606837607,1031.3174603174602,-187.31746031746025,0.25,,,,,,,,,,,,,,,
aeri,Aerie Pharmaceuticals Inc,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,A,High,B,Medium,BB,Medium,500.0,264.0,310.0,1074.0,BBB,High,358.0,Medium Risk,0.5780346820809248,0.2051282051282051,0.5875,0.5064102564102565,903.6666666666666,170.33333333333337,,,,,,,,,,,,,,,,
aey,ADDvantage Technologies Group Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,B,Medium,B,Medium,BB,Medium,235.0,234.0,300.0,769.0,BB,Medium,256.3333333333333,High Risk,0.0674373795761079,0.145956607495069,0.5625,0.1805555555555555,933.0,-164.0,,,,,,,,,,,,,,,,
afaq,AF Acquisition Corp,USD,NASDAQ NMS - GLOBAL MARKET,Unknown,B,Medium,B,Medium,B,Medium,200.0,200.0,200.0,600.0,B,Medium,200.0,High Risk,0.0,0.0788954635108481,0.3125,0.0,709.3076923076923,-109.30769230769226,,,,,2019-01-09,,-2.4116277838692253e-05,,,,,,0.0,,,
afaq,AF Acquisition Corp,USD,NASDAQ NMS - GLOBAL MARKET,Unknown,B,Medium,B,Medium,B,Medium,200.0,200.0,200.0,600.0,B,Medium,200.0,High Risk,0.0,0.0788954635108481,0.3125,0.0,709.3076923076923,-109.30769230769226,,,,,2022-03-06,22.42469594884984,,,,,,0.0,,,,
afmd,Affimed NV,EUR,NASDAQ NMS - GLOBAL MARKET,Biotechnology,BB,Medium,BB,Medium,BB,Medium,368.0,304.0,310.0,982.0,BBB,High,327.3333333333333,Medium Risk,0.3236994219653179,0.2840236686390533,0.5875,0.4081196581196581,866.9107142857143,115.08928571428568,,,,,,,,,,,,,,,,
afcg,AFC Gamma Inc,USD,NASDAQ NMS - GLOBAL MARKET,Real Estate,B,Medium,B,Medium,B,Medium,255.0,204.0,226.0,685.0,B,Medium,228.33333333333337,High Risk,0.1059730250481695,0.0867850098619329,0.3775,0.0908119658119658,995.9444444444443,-310.94444444444446,0.2401749999999999,,,,,,,,,,,,,,,
afbi,Affinity Bancshares Inc,USD,NASDAQ NMS - GLOBAL MARKET,Banking,B,Medium,B,Medium,B,Medium,200.0,207.0,200.0,607.0,B,Medium,202.33333333333337,High Risk,0.0,0.0927021696252465,0.3125,0.0074786324786324,898.3103448275862,-291.31034482758616,,,,,2019-01-09,,-2.4116277838692253e-05,,,,,,0.0,,,
afbi,Affinity Bancshares Inc,USD,NASDAQ NMS - GLOBAL MARKET,Banking,B,Medium,B,Medium,B,Medium,200.0,207.0,200.0,607.0,B,Medium,202.33333333333337,High Risk,0.0,0.0927021696252465,0.3125,0.0074786324786324,898.3103448275862,-291.31034482758616,,,,,2022-03-06,22.42469594884984,,,,,,0.0,,,,
afrm,Affirm Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,B,Medium,BB,Medium,BB,Medium,225.0,335.0,335.0,895.0,BB,Medium,298.3333333333333,Medium Risk,0.048169556840077,0.3451676528599606,0.65,0.3151709401709401,1031.3174603174602,-136.31746031746025,0.25,,,,,,,,,,,,,,,
afib,Acutus Medical Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,B,Medium,B,Medium,B,Medium,205.0,211.0,235.0,651.0,B,Medium,217.0,High Risk,0.0096339113680153,0.1005917159763313,0.4,0.0544871794871795,938.7647058823528,-287.7647058823529,0.54135,,,,,,,,,,,,,,,
agen,Agenus Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,BB,Medium,290.0,245.0,300.0,835.0,BB,Medium,278.3333333333333,High Risk,0.1734104046242774,0.1676528599605523,0.5625,0.251068376068376,866.9107142857143,-31.910714285714334,,,,,,,,,,,,,,,,
afya,Afya Ltd,BRL,NASDAQ NMS - GLOBAL MARKET,Diversified Consumer Services,B,Medium,B,Medium,B,Medium,290.0,203.0,205.0,698.0,B,Medium,232.66666666666663,High Risk,0.1734104046242774,0.0848126232741617,0.3249999999999999,0.1047008547008547,739.3333333333334,-41.33333333333337,,,,,,,,,,,,,,,,
agfs,AgroFresh Solutions Inc,USD,NASDAQ NMS - GLOBAL MARKET,Chemicals,A,High,BB,Medium,B,Medium,500.0,301.0,275.0,1076.0,BBB,High,358.6666666666667,Medium Risk,0.5780346820809248,0.2781065088757397,0.5,0.5085470085470086,1058.8947368421052,17.105263157894797,,,,,,,,,,,,,,,,
agfy,Agrify Corp,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,A,High,BB,Medium,BB,Medium,540.0,361.0,305.0,1206.0,A,High,402.0,Low Risk,0.6551059730250481,0.3964497041420119,0.5750000000000001,0.6474358974358975,1048.047619047619,157.95238095238096,,,,,,,,,,,,,,,,
agil,AgileThought Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,BB,Medium,B,Medium,BB,Medium,340.0,299.0,305.0,944.0,BBB,High,314.6666666666667,Medium Risk,0.2697495183044315,0.2741617357001972,0.5750000000000001,0.3675213675213676,1031.3174603174602,-87.31746031746025,0.25,,,,,,,,,,,,,,,
agmh,AGM Group Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,B,Medium,B,Medium,B,Medium,205.0,204.0,210.0,619.0,B,Medium,206.33333333333337,High Risk,0.0096339113680153,0.0867850098619329,0.3375,0.0202991452991453,909.3333333333334,-290.33333333333337,0.6042666666666666,0.1779,,,,,,,,,,,,,,
agio,Agios Pharmaceuticals Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,A,High,BB,Medium,BB,Medium,520.0,303.0,325.0,1148.0,BBB,High,382.6666666666667,Low Risk,0.6165703275529866,0.2820512820512821,0.625,0.5854700854700855,866.9107142857143,281.08928571428567,,,,,,,,,,,,,,,,
agle,Aeglea Bio Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,B,Medium,205.0,223.0,200.0,628.0,B,Medium,209.33333333333337,High Risk,0.0096339113680153,0.1242603550295858,0.3125,0.0299145299145299,866.9107142857143,-238.9107142857143,,,,,,,,,,,,,,,,
agnc,AGNC Investment Corp,USD,NASDAQ NMS - GLOBAL MARKET,Real Estate,BB,Medium,B,Medium,BB,Medium,382.0,242.0,305.0,929.0,BBB,High,309.6666666666667,Medium Risk,0.3506743737957611,0.1617357001972387,0.5750000000000001,0.3514957264957266,995.9444444444443,-66.94444444444446,0.2401749999999999,,,,,,,,,,,,,,,
agri,AgriFORCE Growing Systems Ltd,USD,NASDAQ NMS - GLOBAL MARKET,Food Products,A,High,B,Medium,BB,Medium,510.0,248.0,305.0,1063.0,BBB,High,354.3333333333333,Medium Risk,0.5973025048169556,0.1735700197238658,0.5750000000000001,0.4946581196581198,1131.071428571429,-68.07142857142867,0.2732,,,,,,,,,,,,,,,
agrx,Agile Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,B,Medium,B,Medium,B,Medium,240.0,203.0,260.0,703.0,B,Medium,234.33333333333337,High Risk,0.0770712909441233,0.0848126232741617,0.4625,0.1100427350427351,903.6666666666666,-200.66666666666663,,,,,,,,,,,,,,,,
agys,Agilysys Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,A,High,BB,Medium,BB,Medium,500.0,303.0,300.0,1103.0,BBB,High,367.6666666666667,Medium Risk,0.5780346820809248,0.2820512820512821,0.5625,0.5373931623931624,1031.3174603174602,71.68253968253975,0.25,,,,,,,,,,,,,,,
agtc,Applied Genetic Technologies Corp,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,BB,Medium,BB,Medium,235.0,323.0,305.0,863.0,BB,Medium,287.6666666666667,Medium Risk,0.0674373795761079,0.3214990138067061,0.5750000000000001,0.280982905982906,866.9107142857143,-3.9107142857143344,,,,,,,,,,,,,,,,
ahco,Adapthealth Corp,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,B,Medium,B,Medium,B,Medium,210.0,211.0,235.0,656.0,B,Medium,218.66666666666663,High Risk,0.0192678227360308,0.1005917159763313,0.4,0.0598290598290598,938.7647058823528,-282.7647058823529,0.54135,,,,,,,,,,,,,,,
ahpi,Allied Healthcare Products Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,B,Medium,B,Medium,BB,Medium,210.0,228.0,325.0,763.0,BB,Medium,254.33333333333337,High Risk,0.0192678227360308,0.1341222879684418,0.625,0.1741452991452992,938.7647058823528,-175.76470588235293,0.54135,,,,,,,,,,,,,,,
aib,AIB Acquisition Corp,USD,NASDAQ NMS - GLOBAL MARKET,Unknown,B,Medium,B,Medium,BB,Medium,215.0,227.0,300.0,742.0,B,Medium,247.33333333333337,High Risk,0.0289017341040462,0.1321499013806706,0.5625,0.1517094017094017,709.3076923076923,32.692307692307736,,,,,,,,,,,,,,,,
adtn,ADTRAN Inc,USD,NASDAQ NMS - GLOBAL MARKET,Communications,A,High,BB,Medium,BB,Medium,510.0,308.0,300.0,1118.0,BBB,High,372.6666666666667,Medium Risk,0.5973025048169556,0.291913214990138,0.5625,0.5534188034188036,938.2222222222222,179.77777777777783,,,,,,,,,,,,,,,,
adn,Advent Technologies Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,B,Medium,B,Medium,B,Medium,250.0,203.0,220.0,673.0,B,Medium,224.33333333333337,High Risk,0.0963391136801541,0.0848126232741617,0.3625,0.077991452991453,933.0,-260.0,,,,,,,,,,,,,,,,
aiki,Aikido Pharma Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,B,Medium,200.0,235.0,205.0,640.0,B,Medium,213.33333333333337,High Risk,0.0,0.1479289940828402,0.3249999999999999,0.0427350427350426,866.9107142857143,-226.9107142857143,,,,,2019-01-09,,-2.4116277838692253e-05,,,,,,0.0,,,
aiki,Aikido Pharma Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,B,Medium,200.0,235.0,205.0,640.0,B,Medium,213.33333333333337,High Risk,0.0,0.1479289940828402,0.3249999999999999,0.0427350427350426,866.9107142857143,-226.9107142857143,,,,,2022-03-06,22.42469594884984,,,,,,0.0,,,,
akic,Sports Ventures Acquisition Corp,USD,NASDAQ NMS - GLOBAL MARKET,Unknown,B,Medium,B,Medium,B,Medium,200.0,205.0,230.0,635.0,B,Medium,211.66666666666663,High Risk,0.0,0.0887573964497041,0.3875,0.0373931623931623,709.3076923076923,-74.30769230769226,,,,,2019-01-09,,-2.4116277838692253e-05,,,,,,0.0,,,
akic,Sports Ventures Acquisition Corp,USD,NASDAQ NMS - GLOBAL MARKET,Unknown,B,Medium,B,Medium,B,Medium,200.0,205.0,230.0,635.0,B,Medium,211.66666666666663,High Risk,0.0,0.0887573964497041,0.3875,0.0373931623931623,709.3076923076923,-74.30769230769226,,,,,2022-03-06,22.42469594884984,,,,,,0.0,,,,
aip,Arteris Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,A,High,B,Medium,BB,Medium,500.0,286.0,300.0,1086.0,BBB,High,362.0,Medium Risk,0.5780346820809248,0.2485207100591716,0.5625,0.5192307692307693,1031.3174603174602,54.682539682539755,0.25,,,,,,,,,,,,,,,
akro,Akero Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,BB,Medium,250.0,246.0,305.0,801.0,BB,Medium,267.0,High Risk,0.0963391136801541,0.1696252465483235,0.5750000000000001,0.2147435897435897,866.9107142857143,-65.91071428571433,,,,,,,,,,,,,,,,
airt,Air T Inc,USD,NASDAQ NMS - GLOBAL MARKET,Logistics and Transportation,B,Medium,B,Medium,BB,Medium,234.0,210.0,325.0,769.0,BB,Medium,256.3333333333333,High Risk,0.0655105973025048,0.0986193293885601,0.625,0.1805555555555555,1025.1666666666667,-256.16666666666674,,,,,,,,,,,,,,,,
aimc,Altra Industrial Motion Corp,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,A,High,BB,Medium,BB,Medium,525.0,315.0,305.0,1145.0,BBB,High,381.6666666666667,Low Risk,0.6262042389210019,0.3057199211045365,0.5750000000000001,0.5822649572649573,1048.047619047619,96.95238095238096,,,,,,,,,,,,,,,,
akba,Akebia Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,B,Medium,200.0,218.0,215.0,633.0,B,Medium,211.0,High Risk,0.0,0.1143984220907298,0.35,0.0352564102564102,866.9107142857143,-233.9107142857143,,,,,2019-01-09,,-2.4116277838692253e-05,,,,,,0.0,,,
akba,Akebia Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,B,Medium,200.0,218.0,215.0,633.0,B,Medium,211.0,High Risk,0.0,0.1143984220907298,0.35,0.0352564102564102,866.9107142857143,-233.9107142857143,,,,,2022-03-06,22.42469594884984,,,,,,0.0,,,,
airg,Airgain Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,A,High,BB,Medium,BB,Medium,500.0,300.0,330.0,1130.0,BBB,High,376.6666666666667,Low Risk,0.5780346820809248,0.2761341222879684,0.6375000000000001,0.5662393162393163,933.0,197.0,,,,,,,,,,,,,,,,
airs,Airsculpt Technologies Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,B,Medium,B,Medium,B,Medium,210.0,201.0,205.0,616.0,B,Medium,205.33333333333337,High Risk,0.0192678227360308,0.0808678500986193,0.3249999999999999,0.0170940170940171,938.7647058823528,-322.7647058823529,0.54135,,,,,,,,,,,,,,,
akam,Akamai Technologies Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,A,High,BB,Medium,BB,Medium,515.0,341.0,305.0,1161.0,BBB,High,387.0,Low Risk,0.6069364161849711,0.3570019723865877,0.5750000000000001,0.5993589743589743,1031.3174603174602,129.68253968253975,0.25,,,,,,,,,,,,,,,
aku,Akumin Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,BBB,High,BB,Medium,BB,Medium,455.0,347.0,300.0,1102.0,BBB,High,367.3333333333333,Medium Risk,0.4913294797687861,0.368836291913215,0.5625,0.5363247863247863,938.7647058823528,163.23529411764707,0.54135,,,,,,,,,,,,,,,
akus,Akouos Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,B,Medium,205.0,221.0,295.0,721.0,B,Medium,240.33333333333337,High Risk,0.0096339113680153,0.1203155818540434,0.55,0.1292735042735042,866.9107142857143,-145.9107142857143,,,,,,,,,,,,,,,,
akts,Akoustis Technologies Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,B,Medium,BB,Medium,BBB,High,222.0,302.0,428.0,952.0,BBB,High,317.3333333333333,Medium Risk,0.0423892100192678,0.2800788954635109,0.8825000000000001,0.3760683760683762,933.0,19.0,,,,,,,,,,,,,,,,
aktx,Akari Therapeutics PLC,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,B,Medium,B,Medium,BB,Medium,225.0,216.0,305.0,746.0,B,Medium,248.66666666666663,High Risk,0.048169556840077,0.1104536489151873,0.5750000000000001,0.1559829059829059,903.6666666666666,-157.66666666666663,,,,,,,,,,,,,,,,
albo,Albireo Pharma Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,A,High,BB,Medium,BB,Medium,500.0,300.0,310.0,1110.0,BBB,High,370.0,Medium Risk,0.5780346820809248,0.2761341222879684,0.5875,0.544871794871795,866.9107142857143,243.0892857142857,,,,,,,,,,,,,,,,
akya,Akoya Biosciences Inc,USD,NASDAQ NMS - GLOBAL MARKET,Life Sciences Tools and Services,A,High,BB,Medium,B,Medium,512.0,303.0,215.0,1030.0,BBB,High,343.3333333333333,Medium Risk,0.6011560693641618,0.2820512820512821,0.35,0.4594017094017094,993.125,36.875,,0.0,,,,,,,,,,,,,,
alco,Alico Inc,USD,NASDAQ NMS - GLOBAL MARKET,Food Products,A,High,BB,Medium,BB,Medium,500.0,300.0,300.0,1100.0,BBB,High,366.6666666666667,Medium Risk,0.5780346820809248,0.2761341222879684,0.5625,0.5341880341880342,1131.071428571429,-31.07142857142867,0.2732,,,,,,,,,,,,,,,
aldx,Aldeyra Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,B,Medium,231.0,261.0,235.0,727.0,B,Medium,242.33333333333337,High Risk,0.0597302504816955,0.1992110453648916,0.4,0.1356837606837607,866.9107142857143,-139.9107142857143,,,,,,,,,,,,,,,,
alec,Alector Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,BB,Medium,240.0,277.0,300.0,817.0,BB,Medium,272.3333333333333,High Risk,0.0770712909441233,0.2307692307692307,0.5625,0.2318376068376069,866.9107142857143,-49.910714285714334,,,,,,,,,,,,,,,,
algm,Allegro Microsystems Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,A,High,BB,Medium,B,Medium,542.0,314.0,250.0,1106.0,BBB,High,368.6666666666667,Medium Risk,0.6589595375722543,0.3037475345167653,0.4375,0.5405982905982906,1030.5833333333333,75.41666666666674,,,,,,,,,,,,,,,,
alf,Alfi Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,B,Medium,B,Medium,BB,Medium,225.0,260.0,315.0,800.0,BB,Medium,266.6666666666667,High Risk,0.048169556840077,0.1972386587771203,0.6,0.2136752136752137,1031.3174603174602,-231.31746031746025,0.25,,,,,,,,,,,,,,,
algn,Align Technology Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,B,Medium,B,Medium,B,Medium,235.0,285.0,255.0,775.0,BB,Medium,258.3333333333333,High Risk,0.0674373795761079,0.2465483234714003,0.45,0.1869658119658119,938.7647058823528,-163.76470588235293,0.54135,,,,,,,,,,,,,,,
algs,Aligos Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,B,Medium,210.0,222.0,235.0,667.0,B,Medium,222.33333333333337,High Risk,0.0192678227360308,0.1222879684418146,0.4,0.0715811965811965,866.9107142857143,-199.9107142857143,,,,,,,,,,,,,,,,
alhc,Alignment Healthcare LLC,USD,NASDAQ NMS - GLOBAL MARKET,Unknown,B,Medium,BB,Medium,B,Medium,210.0,302.0,256.0,768.0,BB,Medium,256.0,High Risk,0.0192678227360308,0.2800788954635109,0.4525,0.1794871794871795,709.3076923076923,58.692307692307736,,,,,,,,,,,,,,,,
alks,Alkermes Plc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,BBB,High,BB,Medium,BB,Medium,415.0,302.0,333.0,1050.0,BBB,High,350.0,Medium Risk,0.4142581888246627,0.2800788954635109,0.645,0.4807692307692307,866.9107142857143,183.0892857142857,,,,,,,,,,,,,,,,
alim,Alimera Sciences Inc,USD,NASDAQ NMS - GLOBAL MARKET,Pharmaceuticals,B,Medium,B,Medium,B,Medium,220.0,228.0,243.0,691.0,B,Medium,230.33333333333337,High Risk,0.0385356454720616,0.1341222879684418,0.42,0.0972222222222222,903.6666666666666,-212.66666666666663,,,,,,,,,,,,,,,,
algt,Allegiant Travel Co,USD,NASDAQ NMS - GLOBAL MARKET,Airlines,B,Medium,B,Medium,B,Medium,287.0,208.0,248.0,743.0,B,Medium,247.66666666666663,High Risk,0.1676300578034682,0.0946745562130177,0.4325,0.1527777777777778,838.7142857142857,-95.71428571428568,,,,,,,,,,,,,,,,
aih,Aesthetic Medical International Holdings Group Ltd,CNY,NASDAQ NMS - GLOBAL MARKET,Health Care,B,Medium,B,Medium,BB,Medium,220.0,250.0,300.0,770.0,BB,Medium,256.6666666666667,High Risk,0.0385356454720616,0.1775147928994083,0.5625,0.1816239316239316,938.7647058823528,-168.76470588235293,0.54135,,,,,,,,,,,,,,,
alkt,Alkami Technology Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,B,Medium,BB,Medium,B,Medium,280.0,305.0,260.0,845.0,BB,Medium,281.6666666666667,Medium Risk,0.1541425818882466,0.2859960552268245,0.4625,0.2617521367521368,1031.3174603174602,-186.31746031746025,0.25,,,,,,,,,,,,,,,
alny,Alnylam Pharmaceuticals Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,BB,Medium,BB,Medium,BB,Medium,331.0,346.0,325.0,1002.0,BBB,High,334.0,Medium Risk,0.2524084778420039,0.3668639053254438,0.625,0.4294871794871796,866.9107142857143,135.0892857142857,,,,,,,,,,,,,,,,
allt,Allot Ltd,USD,NASDAQ NMS - GLOBAL MARKET,Technology,A,High,BB,Medium,BB,Medium,508.0,324.0,310.0,1142.0,BBB,High,380.6666666666667,Low Risk,0.5934489402697496,0.3234714003944773,0.5875,0.5790598290598291,1031.3174603174602,110.68253968253975,0.25,,,,,,,,,,,,,,,
allo,Allogene Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,A,High,BB,Medium,BB,Medium,535.0,324.0,305.0,1164.0,BBB,High,388.0,Low Risk,0.6454720616570329,0.3234714003944773,0.5750000000000001,0.6025641025641025,866.9107142857143,297.08928571428567,,,,,,,,,,,,,,,,
amat,Applied Materials Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,A,High,BB,Medium,BB,Medium,525.0,317.0,300.0,1142.0,BBB,High,380.6666666666667,Low Risk,0.6262042389210019,0.309664694280079,0.5625,0.5790598290598291,1030.5833333333333,111.41666666666674,,,,,,,,,,,,,,,,
amd,Advanced Micro Devices Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,B,Medium,B,Medium,B,Medium,200.0,208.0,200.0,608.0,B,Medium,202.66666666666663,High Risk,0.0,0.0946745562130177,0.3125,0.0085470085470085,1030.5833333333333,-422.58333333333326,,,,,2019-01-09,,-2.4116277838692253e-05,,,,,,0.0,,,
amd,Advanced Micro Devices Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,B,Medium,B,Medium,B,Medium,200.0,208.0,200.0,608.0,B,Medium,202.66666666666663,High Risk,0.0,0.0946745562130177,0.3125,0.0085470085470085,1030.5833333333333,-422.58333333333326,,,,,2022-03-06,22.42469594884984,,,,,,0.0,,,,
atvi,Activision Blizzard Inc,USD,NASDAQ NMS - GLOBAL MARKET,Media,B,Medium,BB,Medium,BB,Medium,280.0,347.0,330.0,957.0,BBB,High,319.0,Medium Risk,0.1541425818882466,0.368836291913215,0.6375000000000001,0.3814102564102565,935.2608695652174,21.739130434782624,0.3327326086956522,0.0955555555555555,,,,,,,,,,,,,,
avgo,Broadcom Inc,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,B,Medium,B,Medium,B,Medium,210.0,212.0,200.0,622.0,B,Medium,207.33333333333337,High Risk,0.0192678227360308,0.1025641025641025,0.3125,0.0235042735042735,1030.5833333333333,-408.58333333333326,,,,,,,,,,,,,,,,
anss,ANSYS Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,A,High,BB,Medium,B,Medium,580.0,337.0,285.0,1202.0,A,High,400.6666666666667,Low Risk,0.7321772639691715,0.349112426035503,0.525,0.6431623931623932,1031.3174603174602,170.68253968253975,0.25,,,,,,,,,,,,,,,
amzn,Amazon.com Inc,USD,NASDAQ NMS - GLOBAL MARKET,Retail,AA,Excellent,BB,Medium,BBB,High,668.0,305.0,460.0,1433.0,A,High,477.6666666666667,Low Risk,0.9017341040462428,0.2859960552268245,0.9625,0.889957264957265,918.5769230769232,514.4230769230769,,,,,,,,,,,,,,,,
aihs,Senmiao Technology Ltd,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,B,Medium,B,Medium,B,Medium,220.0,203.0,200.0,623.0,B,Medium,207.66666666666663,High Risk,0.0385356454720616,0.0848126232741617,0.3125,0.0245726495726495,909.3333333333334,-286.33333333333337,0.6042666666666666,0.1779,,,,,,,,,,,,,,
apa,APA Corp (US),USD,NASDAQ NMS - GLOBAL MARKET,Energy,A,High,BB,Medium,BB,Medium,510.0,316.0,325.0,1151.0,BBB,High,383.6666666666667,Low Risk,0.5973025048169556,0.3076923076923077,0.625,0.5886752136752137,1142.2631578947369,8.736842105263122,0.6015714285714286,,,,,,,,,,,,,,,
biib,Biogen Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,BB,Medium,BB,Medium,BB,Medium,380.0,303.0,364.0,1047.0,BBB,High,349.0,Medium Risk,0.3468208092485549,0.2820512820512821,0.7225,0.4775641025641025,866.9107142857143,180.0892857142857,,,,,,,,,,,,,,,,
bkng,Booking Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Hotels Restaurants and Leisure,A,High,BB,Medium,BB,Medium,558.0,306.0,310.0,1174.0,BBB,High,391.3333333333333,Low Risk,0.6897880539499037,0.2879684418145957,0.5875,0.6132478632478634,918.8636363636364,255.13636363636363,,,,,,,,,,,,,,,,
cdns,Cadence Design Systems Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,A,High,BB,Medium,B,Medium,500.0,308.0,295.0,1103.0,BBB,High,367.6666666666667,Medium Risk,0.5780346820809248,0.291913214990138,0.55,0.5373931623931624,1031.3174603174602,71.68253968253975,0.25,,,,,,,,,,,,,,,
