Ticker,Company,Currency,Exchange,industry,Env_Grade,Env_Level,Soc_Grade,Soc_Level,Gov_Grade,Gov_Level,Env_Score,Soc_Score,Gov_Score,Total_Score,Total_Grade,Total_Level,ESG_Impact_Score,ESG_Risk_Level,Env_Score_Norm,Soc_Score_Norm,Gov_Score_Norm,Total_Score_Norm,Industry_Avg_Score,ESG_Score_Deviation,twitter_esg_sentiment,Sentiment Score,avg_deforestation,avg_air_pollution,3_month_MA,6_month_MA,ESG_Change_3m,ESG_Change_6m,Env_Score_Lag_1,Soc_Score_Lag_1,Weighted_ESG_Score,Greenwashing_Risk
mkc,McCormick & Company Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Food Products,A,High,BB,Medium,BB,Medium,500.0,300.0,300.0,1100.0,BBB,High,366.6666666666667,Medium Risk,0.5780346820809248,0.2761341222879684,0.5625,0.5341880341880342,1131.071428571429,-31.07142857142867,0.2732,,,,952.0,1029.5,-0.04347826086956519,-0.13317572892040974,515.0,308.0,380.0,1
met,MetLife Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,A,High,BB,Medium,BB,Medium,517.0,305.0,305.0,1127.0,BBB,High,375.6666666666667,Low Risk,0.6107899807321773,0.2859960552268245,0.5750000000000001,0.5630341880341881,1012.3703703703704,114.62962962962968,,,,,1121.6666666666667,1041.0,0.8236245954692556,0.0652173913043479,500.0,300.0,389.8,0
mgm,MGM Resorts International,USD,"NEW YORK STOCK EXCHANGE, INC.",Hotels Restaurants and Leisure,A,High,BB,Medium,B,Medium,500.0,300.0,200.0,1000.0,BBB,High,333.3333333333333,Medium Risk,0.5780346820809248,0.2761341222879684,0.3125,0.4273504273504275,918.8636363636364,81.13636363636363,,,,,1075.6666666666667,1022.1666666666666,-0.12126537785588754,-0.10152740341419586,517.0,305.0,350.0,0
mmc,Marsh & McLennan Companies Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,A,High,BB,Medium,BB,Medium,500.0,300.0,300.0,1100.0,BBB,High,366.6666666666667,Medium Risk,0.5780346820809248,0.2761341222879684,0.5625,0.5341880341880342,1012.3703703703704,87.62962962962968,,,,,1075.6666666666667,1013.8333333333334,0.0,-0.04347826086956519,500.0,300.0,380.0,0
mo,Altria Group Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Tobacco,A,High,BB,Medium,BB,Medium,500.0,327.0,341.0,1168.0,BBB,High,389.3333333333333,Low Risk,0.5780346820809248,0.329388560157791,0.665,0.606837606837607,1165.0,3.0,,,,,1089.3333333333333,1105.5,0.03637976929902398,0.889967637540453,500.0,300.0,400.40000000000003,0
bwa,Borgwarner Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Auto Components,B,Medium,B,Medium,B,Medium,260.0,206.0,230.0,696.0,B,Medium,232.0,High Risk,0.1156069364161849,0.0907297830374753,0.3875,0.1025641025641025,833.3333333333334,-137.33333333333337,0.0,,,,988.0,1031.8333333333333,-0.30400000000000005,-0.3884007029876977,500.0,327.0,234.8,1
mrk,Merck & Co Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Pharmaceuticals,A,High,BB,Medium,BB,Medium,500.0,305.0,315.0,1120.0,BBB,High,373.3333333333333,Medium Risk,0.5780346820809248,0.2859960552268245,0.6,0.5555555555555557,903.6666666666666,216.33333333333337,,,,,994.6666666666666,1035.1666666666667,0.018181818181818077,0.018181818181818077,260.0,206.0,386.0,0
mro,Marathon Oil Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,A,High,BB,Medium,BB,Medium,530.0,313.0,305.0,1148.0,BBB,High,382.6666666666667,Low Risk,0.6358381502890174,0.3017751479289941,0.5750000000000001,0.5854700854700855,1142.2631578947369,5.736842105263122,0.6015714285714286,,,,988.0,1038.6666666666667,-0.017123287671232834,0.01863354037267073,500.0,305.0,397.4,0
mpc,Marathon Petroleum Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,AA,Excellent,BB,Medium,BB,Medium,700.0,366.0,315.0,1381.0,A,High,460.3333333333333,Low Risk,0.9633911368015416,0.4063116370808678,0.6,0.8344017094017094,1142.2631578947369,238.73684210526312,0.6015714285714286,,,,1216.3333333333333,1102.1666666666667,0.9841954022988506,0.381,530.0,313.0,484.3,0
ms,Morgan Stanley,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,A,High,BB,Medium,BB,Medium,555.0,303.0,320.0,1178.0,BBB,High,392.6666666666667,Low Risk,0.6840077071290944,0.2820512820512821,0.6125,0.6175213675213677,909.3333333333334,268.66666666666663,0.6042666666666666,0.1779,,,1235.6666666666667,1115.1666666666667,0.051785714285714324,0.07090909090909081,700.0,366.0,408.9,0
mtb,M&T Bank Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,A,High,BB,Medium,B,Medium,500.0,303.0,260.0,1063.0,BBB,High,354.3333333333333,Medium Risk,0.5780346820809248,0.2820512820512821,0.4625,0.4946581196581198,898.3103448275862,164.68965517241384,,,,,1207.3333333333333,1097.6666666666667,-0.0740418118466899,-0.0898972602739726,555.0,303.0,368.9,0
mtd,Mettler-Toledo International Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Life Sciences Tools and Services,A,High,BB,Medium,B,Medium,505.0,300.0,240.0,1045.0,BBB,High,348.3333333333333,Medium Risk,0.5876685934489403,0.2761341222879684,0.4125,0.4754273504273504,993.125,51.875,,0.0,,,1095.3333333333333,1155.8333333333333,-0.24330195510499641,0.5014367816091954,500.0,303.0,364.0,0
msi,Motorola Solutions Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Communications,A,High,BB,Medium,BB,Medium,505.0,305.0,347.0,1157.0,BBB,High,385.6666666666667,Low Risk,0.5876685934489403,0.2859960552268245,0.68,0.5950854700854701,938.2222222222222,218.77777777777783,,,,,1088.3333333333333,1162.0,-0.017826825127334467,0.03303571428571428,505.0,300.0,397.6,0
nee,Nextera Energy Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,AA,Excellent,BB,Medium,BB,Medium,668.0,306.0,313.0,1287.0,A,High,429.0,Low Risk,0.9017341040462428,0.2879684418145957,0.595,0.7339743589743591,1190.6333333333334,96.36666666666656,,,,,1163.0,1185.1666666666667,0.2107243650047037,0.12108013937282225,505.0,305.0,452.9,0
msci,MSCI Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,A,High,BB,Medium,BB,Medium,580.0,347.0,335.0,1262.0,A,High,420.6666666666667,Low Risk,0.7321772639691715,0.368836291913215,0.65,0.7072649572649573,909.3333333333334,352.66666666666663,0.6042666666666666,0.1779,,,1235.3333333333333,1165.3333333333333,0.20765550239234454,-0.0861694424330196,668.0,306.0,436.6,0
nclh,Norwegian Cruise Line Holdings Ltd,USD,"NEW YORK STOCK EXCHANGE, INC.",Hotels Restaurants and Leisure,BBB,High,BB,Medium,BB,Medium,495.0,306.0,300.0,1101.0,BBB,High,367.0,Medium Risk,0.5684007707129095,0.2879684418145957,0.5625,0.5352564102564102,918.8636363636364,182.13636363636363,,,,,1216.6666666666667,1152.5,-0.04840103716508215,-0.06536502546689305,580.0,347.0,379.8,0
ni,NiSource Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,BB,Medium,BB,Medium,B,Medium,361.0,322.0,223.0,906.0,BBB,High,302.0,Medium Risk,0.3102119460500963,0.3195266272189349,0.37,0.326923076923077,1190.6333333333334,-284.63333333333344,,,,,1089.6666666666667,1126.3333333333333,-0.296037296037296,-0.147695202257761,495.0,306.0,307.9,0
noc,Northrop Grumman Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace and Defense,A,High,BB,Medium,BB,Medium,505.0,302.0,300.0,1107.0,BBB,High,369.0,Medium Risk,0.5876685934489403,0.2800788954635109,0.5625,0.5416666666666666,1089.7,17.299999999999955,0.4559318181818181,0.0,,,1038.0,1136.6666666666667,-0.1228209191759112,0.0593301435406699,361.0,322.0,382.6,1
now,ServiceNow Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,A,High,BB,Medium,BB,Medium,550.0,374.0,350.0,1274.0,A,High,424.6666666666667,Low Risk,0.6743737957610789,0.4220907297830374,0.6875,0.7200854700854701,1031.3174603174602,242.68253968253975,0.25,,,,1095.6666666666667,1156.1666666666667,0.15712988192552224,0.101123595505618,505.0,302.0,437.2,1
nue,Nucor Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Metals and Mining,BB,Medium,BB,Medium,B,Medium,374.0,340.0,225.0,939.0,BBB,High,313.0,Medium Risk,0.3352601156069364,0.3550295857988165,0.375,0.3621794871794873,1028.3333333333333,-89.33333333333326,,,,,1106.6666666666667,1098.1666666666667,0.036423841059602724,-0.27039627039627034,550.0,374.0,319.1,0
nlsn,Nielsen Holdings PLC,USD,"NEW YORK STOCK EXCHANGE, INC.",Professional Services,A,High,BB,Medium,BB,Medium,500.0,310.0,300.0,1110.0,BBB,High,370.0,Medium Risk,0.5780346820809248,0.2958579881656805,0.5625,0.544871794871795,1047.857142857143,62.14285714285711,,,,,1107.6666666666667,1072.8333333333333,0.0027100271002709064,-0.12044374009508718,374.0,340.0,383.0,0
nsc,Norfolk Southern Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Road and Rail,BB,Medium,BB,Medium,BB,Medium,358.0,339.0,330.0,1027.0,BBB,High,342.3333333333333,Medium Risk,0.304431599229287,0.3530571992110454,0.6375000000000001,0.4561965811965812,1076.3333333333333,-49.33333333333326,0.0,,,,1025.3333333333333,1060.5,-0.19387755102040816,-0.06721162579473206,500.0,310.0,343.90000000000003,1
nvr,NVR Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,B,Medium,B,Medium,B,Medium,265.0,206.0,205.0,676.0,B,Medium,225.33333333333337,High Risk,0.1252408477842003,0.0907297830374753,0.3249999999999999,0.0811965811965812,945.55,-269.54999999999995,0.5719,,,,937.6666666666666,1022.1666666666666,-0.2800851970181044,-0.2538631346578366,358.0,339.0,229.3,0
pgr,Progressive Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,BB,Medium,BB,Medium,B,Medium,350.0,355.0,270.0,975.0,BBB,High,325.0,Medium Risk,0.2890173410404624,0.3846153846153846,0.4875,0.4006410256410256,1012.3703703703704,-37.37037037037032,,,,,892.6666666666666,1000.1666666666666,-0.1216216216216216,-0.1192411924119241,265.0,206.0,327.5,0
pfe,Pfizer Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Pharmaceuticals,A,High,BB,Medium,BB,Medium,500.0,300.0,300.0,1100.0,BBB,High,366.6666666666667,Medium Risk,0.5780346820809248,0.2761341222879684,0.5625,0.5341880341880342,903.6666666666666,196.33333333333337,,,,,917.0,971.1666666666666,0.07108081791626097,-0.13657770800627944,350.0,355.0,380.0,0
phm,Pultegroup Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,B,Medium,B,Medium,B,Medium,215.0,203.0,240.0,658.0,B,Medium,219.33333333333337,High Risk,0.0289017341040462,0.0848126232741617,0.4125,0.0619658119658119,945.55,-287.54999999999995,0.5719,,,,911.0,924.3333333333334,-0.026627218934911268,-0.29925452609158676,500.0,300.0,218.9,0
ph,Parker-Hannifin Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,BB,Medium,BB,Medium,B,Medium,325.0,303.0,225.0,853.0,BB,Medium,284.3333333333333,Medium Risk,0.2408477842003853,0.2820512820512821,0.375,0.2702991452991453,1048.047619047619,-195.04761904761904,,,,,870.3333333333334,881.5,-0.1251282051282051,-0.2315315315315315,215.0,203.0,288.4,0
pki,PerkinElmer Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Life Sciences Tools and Services,A,High,BB,Medium,BB,Medium,515.0,316.0,325.0,1156.0,BBB,High,385.3333333333333,Low Risk,0.6069364161849711,0.3076923076923077,0.625,0.594017094017094,993.125,162.875,,0.0,,,889.0,903.0,0.050909090909091015,0.12560856864654335,325.0,303.0,398.3,0
pld,Prologis Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,A,High,BB,Medium,BB,Medium,579.0,374.0,315.0,1268.0,A,High,422.6666666666667,Low Risk,0.7302504816955684,0.4220907297830374,0.6,0.7136752136752137,995.9444444444443,272.05555555555554,0.2401749999999999,,,,1092.3333333333333,1001.6666666666666,0.9270516717325228,0.8757396449704142,515.0,316.0,438.3,1
ppg,PPG Industries Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,B,Medium,B,Medium,B,Medium,293.0,236.0,220.0,749.0,B,Medium,249.66666666666663,High Risk,0.1791907514450867,0.1499013806706114,0.3625,0.1591880341880341,1058.8947368421052,-309.8947368421052,,,,,1057.6666666666667,964.0,-0.12192262602579129,-0.2317948717948718,579.0,374.0,254.0,0
psa,Public Storage,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,B,Medium,B,Medium,B,Medium,235.0,245.0,205.0,685.0,B,Medium,228.33333333333337,High Risk,0.0674373795761079,0.1676528599605523,0.3249999999999999,0.0908119658119658,995.9444444444443,-310.94444444444446,0.2401749999999999,,,,900.6666666666666,894.8333333333334,-0.407439446366782,-0.3772727272727273,293.0,236.0,229.0,1
pnc,PNC Financial Services Group Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,BBB,High,BB,Medium,BB,Medium,455.0,323.0,300.0,1078.0,BBB,High,359.3333333333333,Medium Risk,0.4913294797687861,0.3214990138067061,0.5625,0.5106837606837608,898.3103448275862,179.68965517241384,,,,,837.3333333333334,964.8333333333334,-0.14984227129337535,0.6382978723404256,235.0,245.0,368.9,0
pm,Philip Morris International Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Tobacco,A,High,BB,Medium,BB,Medium,520.0,327.0,315.0,1162.0,BBB,High,387.3333333333333,Low Risk,0.6165703275529866,0.329388560157791,0.6,0.6004273504273504,1165.0,-3.0,,,,,975.0,1016.3333333333334,0.5514018691588785,0.362250879249707,455.0,323.0,400.6,0
pkg,Packaging Corp of America,USD,"NEW YORK STOCK EXCHANGE, INC.",Packaging,A,High,BB,Medium,BB,Medium,500.0,303.0,300.0,1103.0,BBB,High,367.6666666666667,Medium Risk,0.5780346820809248,0.2820512820512821,0.5625,0.5373931623931624,1156.0,-53.0,,,,,1114.3333333333333,1007.5,0.6102189781021898,-0.045847750865051884,520.0,327.0,380.9,0
psx,Phillips 66,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,A,High,BB,Medium,BB,Medium,569.0,363.0,310.0,1242.0,A,High,414.0,Low Risk,0.7109826589595376,0.4003944773175542,0.5875,0.685897435897436,1142.2631578947369,99.73684210526312,0.6015714285714286,,,,1169.0,1003.1666666666666,0.15213358070500926,-0.02050473186119872,500.0,303.0,429.5,0
pru,Prudential Financial Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,B,Medium,BB,Medium,B,Medium,285.0,300.0,288.0,873.0,BB,Medium,291.0,Medium Risk,0.163776493256262,0.2761341222879684,0.5325,0.2916666666666667,1012.3703703703704,-139.37037037037032,,,,,1072.6666666666667,1023.8333333333334,-0.24870912220309815,0.16555407209612816,569.0,363.0,290.4,0
pnr,Pentair PLC,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,BBB,High,BB,Medium,BB,Medium,433.0,330.0,315.0,1078.0,BBB,High,359.3333333333333,Medium Risk,0.4489402697495182,0.3353057199211045,0.6,0.5106837606837608,1048.047619047619,29.952380952380963,,,,,1064.3333333333333,1089.3333333333333,-0.022665457842248382,0.5737226277372263,285.0,300.0,366.70000000000005,0
pnw,Pinnacle West Capital Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,AA,Excellent,BBB,High,BB,Medium,629.0,479.0,300.0,1408.0,A,High,469.3333333333333,Low Risk,0.8265895953757225,0.6291913214990139,0.5625,0.8632478632478634,1190.6333333333334,217.36666666666656,,,,,1119.6666666666667,1144.3333333333333,0.13365539452495967,0.30612244897959173,433.0,330.0,485.3,0
ppl,PPL Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,A,High,BB,Medium,BB,Medium,525.0,306.0,300.0,1131.0,BBB,High,377.0,Low Risk,0.6262042389210019,0.2879684418145957,0.5625,0.5673076923076924,1190.6333333333334,-59.63333333333344,,,,,1205.6666666666667,1139.1666666666667,0.29553264604811,-0.026678141135972444,629.0,479.0,391.8,0
pwr,Quanta Services Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Construction,A,High,BB,Medium,BB,Medium,540.0,382.0,310.0,1232.0,A,High,410.6666666666667,Low Risk,0.6551059730250481,0.4378698224852071,0.5875,0.6752136752136754,1082.6666666666667,149.33333333333326,0.802,,,,1257.0,1160.6666666666667,0.1428571428571428,0.11695376246600175,525.0,306.0,423.6,0
rjf,Raymond James Financial Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,A,High,BB,Medium,BB,Medium,505.0,309.0,305.0,1119.0,BBB,High,373.0,Medium Risk,0.5876685934489403,0.2938856015779093,0.5750000000000001,0.5544871794871796,909.3333333333334,209.66666666666663,0.6042666666666666,0.1779,,,1160.6666666666667,1140.1666666666667,-0.20525568181818177,-0.09903381642512077,540.0,382.0,386.2,0
rf,Regions Financial Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,BBB,High,BB,Medium,BB,Medium,490.0,304.0,305.0,1099.0,BBB,High,366.3333333333333,Medium Risk,0.558766859344894,0.2840236686390533,0.5750000000000001,0.5331196581196581,898.3103448275862,200.68965517241384,,,,,1150.0,1177.8333333333333,-0.028293545534924802,0.25887743413516606,505.0,309.0,378.7,0
rcl,Royal Caribbean Cruises Ltd,USD,"NEW YORK STOCK EXCHANGE, INC.",Hotels Restaurants and Leisure,A,High,BB,Medium,BB,Medium,503.0,327.0,310.0,1140.0,BBB,High,380.0,Low Risk,0.5838150289017341,0.329388560157791,0.5875,0.576923076923077,918.8636363636364,221.13636363636363,,,,,1119.3333333333333,1188.1666666666667,-0.07467532467532467,0.0575139146567718,490.0,304.0,392.3,0
rl,Ralph Lauren Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Textiles Apparel and Luxury Goods,BBB,High,BB,Medium,BB,Medium,420.0,352.0,303.0,1075.0,BBB,High,358.3333333333333,Medium Risk,0.4238921001926782,0.378698224852071,0.5700000000000001,0.5074786324786326,944.4444444444443,130.55555555555554,0.0,,,,1104.6666666666667,1132.6666666666667,-0.03932082216264521,-0.23650568181818177,503.0,327.0,364.5,1
pvh,PVH Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Textiles Apparel and Luxury Goods,BBB,High,BB,Medium,BB,Medium,418.0,319.0,315.0,1052.0,BBB,High,350.6666666666667,Medium Risk,0.420038535645472,0.3136094674556213,0.6,0.4829059829059828,944.4444444444443,107.55555555555554,0.0,,,,1089.0,1119.5,-0.0427661510464058,-0.06984969053934575,420.0,352.0,357.40000000000003,1
rhi,Robert Half International Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Professional Services,B,Medium,BB,Medium,BB,Medium,255.0,334.0,310.0,899.0,BB,Medium,299.6666666666667,Medium Risk,0.1059730250481695,0.3431952662721894,0.5875,0.3194444444444445,1047.857142857143,-148.8571428571429,,,,,1008.6666666666666,1064.0,-0.21140350877192982,-0.27029220779220775,418.0,319.0,295.2,0
pxd,Pioneer Natural Resources Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,AA,Excellent,BBB,High,BB,Medium,700.0,412.0,300.0,1412.0,A,High,470.6666666666667,Low Risk,0.9633911368015416,0.4970414201183432,0.5625,0.8675213675213677,1142.2631578947369,269.7368421052631,0.6015714285714286,,,,1121.0,1112.8333333333333,0.31348837209302327,0.26184092940125114,255.0,334.0,493.6,0
rol,Rollins Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Commercial Services and Supplies,A,High,BB,Medium,BB,Medium,500.0,300.0,305.0,1105.0,BBB,High,368.3333333333333,Medium Risk,0.5780346820809248,0.2761341222879684,0.5750000000000001,0.5395299145299145,995.8571428571428,109.14285714285712,0.3612,,,,1138.6666666666667,1113.8333333333333,0.050380228136882144,0.005459508644221955,700.0,412.0,381.5,1
rmd,Resmed Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,BB,Medium,BB,Medium,BB,Medium,330.0,312.0,300.0,942.0,BBB,High,314.0,Medium Risk,0.2504816955684008,0.2998027613412229,0.5625,0.3653846153846155,938.7647058823528,3.235294117647072,0.54135,,,,1153.0,1080.8333333333333,0.04783092324805338,-0.17368421052631577,500.0,300.0,315.6,0
schw,Charles Schwab Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,A,High,BB,Medium,BB,Medium,515.0,300.0,300.0,1115.0,BBB,High,371.6666666666667,Medium Risk,0.6069364161849711,0.2761341222879684,0.5625,0.5502136752136754,909.3333333333334,205.66666666666663,0.6042666666666666,0.1779,,,1054.0,1087.5,-0.21033994334277617,0.037209302325581506,330.0,312.0,386.0,0
rok,Rockwell Automation Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Electrical Equipment,BB,Medium,B,Medium,B,Medium,308.0,243.0,210.0,761.0,BB,Medium,253.66666666666663,High Risk,0.2080924855491329,0.1637080867850098,0.3375,0.172008547008547,933.0,-172.0,,,,,939.3333333333334,1039.0,-0.31131221719457014,-0.27661596958174905,515.0,300.0,259.1,0
tdg,TransDigm Group Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace and Defense,A,High,BB,Medium,BB,Medium,500.0,300.0,300.0,1100.0,BBB,High,366.6666666666667,Medium Risk,0.5780346820809248,0.2761341222879684,0.5625,0.5341880341880342,1089.7,10.299999999999956,0.4559318181818181,0.0,,,992.0,1072.5,0.16772823779193202,0.22358175750834253,308.0,243.0,380.0,1
see,Sealed Air Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Packaging,A,High,BB,Medium,B,Medium,555.0,318.0,257.0,1130.0,BBB,High,376.6666666666667,Low Risk,0.6840077071290944,0.3116370808678501,0.4549999999999999,0.5662393162393163,1156.0,-26.0,,,,,997.0,1025.5,0.013452914798206317,-0.19971671388101986,500.0,300.0,394.5,0
rop,Roper Technologies Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,A,High,BB,Medium,BB,Medium,570.0,350.0,340.0,1260.0,A,High,420.0,Low Risk,0.7129094412331407,0.3747534516765287,0.6625,0.7051282051282052,1031.3174603174602,228.68253968253975,0.25,,,,1163.3333333333333,1051.3333333333333,0.6557161629434953,0.14027149321266963,555.0,318.0,435.0,1
swk,Stanley Black & Decker Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,A,High,BB,Medium,BB,Medium,555.0,315.0,300.0,1170.0,BBB,High,390.0,Low Risk,0.6840077071290944,0.3057199211045365,0.5625,0.6089743589743591,1048.047619047619,121.95238095238096,,,,,1186.6666666666667,1089.3333333333333,0.06363636363636371,0.2420382165605095,570.0,350.0,406.5,0
stz,Constellation Brands Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Beverages,BBB,High,BB,Medium,B,Medium,459.0,313.0,295.0,1067.0,BBB,High,355.6666666666667,Medium Risk,0.4990366088631984,0.3017751479289941,0.55,0.498931623931624,1061.0,6.0,,,,,1165.6666666666667,1081.3333333333333,-0.05575221238938055,-0.043049327354260036,555.0,315.0,366.0,0
syk,Stryker Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,BBB,High,BB,Medium,BB,Medium,485.0,321.0,325.0,1131.0,BBB,High,377.0,Low Risk,0.5491329479768785,0.3175542406311637,0.625,0.5673076923076924,938.7647058823528,192.23529411764707,0.54135,,,,1122.6666666666667,1143.0,-0.10238095238095235,0.4862023653088041,459.0,313.0,387.8,0
syy,Sysco Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,A,High,BB,Medium,BB,Medium,555.0,301.0,305.0,1161.0,BBB,High,387.0,Low Risk,0.6840077071290944,0.2781065088757397,0.5750000000000001,0.5993589743589743,918.5769230769232,242.4230769230769,,,,,1119.6666666666667,1153.1666666666667,-0.007692307692307665,0.05545454545454542,485.0,321.0,403.8,0
shw,Sherwin-Williams Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,B,Medium,B,Medium,B,Medium,295.0,259.0,220.0,774.0,BB,Medium,258.0,High Risk,0.1830443159922928,0.1952662721893491,0.3625,0.1858974358974359,1058.8947368421052,-284.8947368421052,,,,,1022.0,1093.8333333333333,-0.27460168697282095,-0.31504424778761064,555.0,301.0,261.7,0
spgi,S&P Global Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,BBB,High,BB,Medium,BB,Medium,435.0,341.0,310.0,1086.0,BBB,High,362.0,Medium Risk,0.4527938342967244,0.3570019723865877,0.5875,0.5192307692307693,909.3333333333334,176.66666666666663,0.6042666666666666,0.1779,,,1007.0,1064.8333333333333,-0.03978779840848812,-0.13809523809523805,295.0,259.0,369.3,0
ste,STERIS plc,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,A,High,BB,Medium,BB,Medium,510.0,301.0,305.0,1116.0,BBB,High,372.0,Medium Risk,0.5973025048169556,0.2781065088757397,0.5750000000000001,0.5512820512820514,938.7647058823528,177.23529411764707,0.54135,,,,992.0,1055.8333333333333,-0.03875968992248058,-0.0461538461538461,435.0,341.0,385.8,0
syf,Synchrony Financial,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,BB,Medium,BB,Medium,BB,Medium,325.0,312.0,310.0,947.0,BBB,High,315.6666666666667,Medium Risk,0.2408477842003853,0.2998027613412229,0.5875,0.3707264957264958,909.3333333333334,37.66666666666663,0.6042666666666666,0.1779,,,1049.6666666666667,1035.8333333333333,0.22351421188630494,-0.11246485473289602,510.0,301.0,316.6,0
spg,Simon Property Group Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,B,Medium,B,Medium,B,Medium,225.0,247.0,205.0,677.0,B,Medium,225.66666666666663,High Risk,0.048169556840077,0.1715976331360947,0.3249999999999999,0.0822649572649573,995.9444444444443,-318.94444444444446,0.2401749999999999,,,,913.3333333333334,960.1666666666666,-0.3766114180478821,-0.4014146772767463,325.0,312.0,225.6,1
sre,Sempra Energy,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,AA,Excellent,BB,Medium,BB,Medium,700.0,386.0,310.0,1396.0,A,High,465.3333333333333,Low Risk,0.9633911368015416,0.4457593688362919,0.5875,0.8504273504273506,1190.6333333333334,205.36666666666656,,,,,1006.6666666666666,999.3333333333334,0.2508960573476702,0.2024117140396211,225.0,247.0,488.8,0
so,Southern Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,A,High,BB,Medium,BB,Medium,515.0,307.0,330.0,1152.0,BBB,High,384.0,Low Risk,0.6069364161849711,0.2899408284023668,0.6375000000000001,0.5897435897435898,1190.6333333333334,-38.63333333333344,,,,,1075.0,1062.3333333333333,0.2164730728616684,0.4883720930232558,700.0,386.0,397.1,0
stt,State Street Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,B,Medium,B,Medium,B,Medium,225.0,211.0,210.0,646.0,B,Medium,215.33333333333337,High Risk,0.048169556840077,0.1005917159763313,0.3375,0.0491452991452991,909.3333333333334,-263.33333333333337,0.6042666666666666,0.1779,,,1064.6666666666667,989.0,-0.04579025110782864,-0.4051565377532228,515.0,307.0,216.3,0
sna,Snap-On Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,A,High,BB,Medium,B,Medium,500.0,300.0,261.0,1061.0,BBB,High,353.6666666666667,Medium Risk,0.5780346820809248,0.2761341222879684,0.4649999999999999,0.4925213675213676,1048.047619047619,12.952380952380963,,,,,953.0,979.8333333333334,-0.23997134670487108,-0.04928315412186379,225.0,211.0,368.3,0
